Channel_Metadata_Filename,channel_metadata_url,entityId,File_Size,md5
mxif_level_2/AFsubtracted/metadata/HTA11_6025_20000010115220280010000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6025_20000010115220280010000000000_metadata.csv,syn25126371,19132,c307a54adf308f00196cfa3ddbac2266
mxif_level_2/AFsubtracted/metadata/HTA11_6025_20000010115220280020000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6025_20000010115220280020000000000_metadata.csv,syn25126370,19132,5277ac83147c91df27a53a36a9ad0214
mxif_level_2/AFsubtracted/metadata/HTA11_6025_20000010115220280030000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6025_20000010115220280030000000000_metadata.csv,syn25126369,19132,2aae49d1807b209b9d163e0a49fc99f5
mxif_level_2/AFsubtracted/metadata/HTA11_6025_20000010115220280040000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6025_20000010115220280040000000000_metadata.csv,syn25126368,19188,9964c4fbf27a713827ff18236cd99084
mxif_level_2/AFsubtracted/metadata/HTA11_6134_20000010115220260010000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6134_20000010115220260010000000000_metadata.csv,syn25126367,17837,72c6c73ff0f5334a3c301170f9a9f69e
mxif_level_2/AFsubtracted/metadata/HTA11_6147_20000010115220280010000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6147_20000010115220280010000000000_metadata.csv,syn25126366,19132,5eac923da0df750b8db244dd38d80af9
mxif_level_2/AFsubtracted/metadata/HTA11_6310_20000010115220280010000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6310_20000010115220280010000000000_metadata.csv,syn25126365,19132,fa94338b4aefb869a6952c58de52ae9a
mxif_level_2/AFsubtracted/metadata/HTA11_6310_20000010115220280020000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6310_20000010115220280020000000000_metadata.csv,syn25126364,19132,cc2c4bcc4d70c2fa3330f754428b9125
mxif_level_2/AFsubtracted/metadata/HTA11_6310_20000010115220280030000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6310_20000010115220280030000000000_metadata.csv,syn25126363,19132,7d807499b822158f91c260e3ff33d81e
mxif_level_2/AFsubtracted/metadata/HTA11_6310_20000010115220280040000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_6310_20000010115220280040000000000_metadata.csv,syn25126362,19132,a6f889f824ac716c0d14362f175e3dcb
mxif_level_2/AFsubtracted/metadata/HTA11_696_20000010115220280010000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_696_20000010115220280010000000000_metadata.csv,syn25126439,18992,174b1438118e2553bbed0a5f8bc9dfcd
mxif_level_2/AFsubtracted/metadata/HTA11_83_20000010115220280010000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_83_20000010115220280010000000000_metadata.csv,syn25126464,18852,5c02e10032cf252961b63791e481e82d
mxif_level_2/AFsubtracted/metadata/HTA11_83_20000010115220280020000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_83_20000010115220280020000000000_metadata.csv,syn25126463,18852,b15d8405450f81bf0c491dd419277e5f
mxif_level_2/AFsubtracted/metadata/HTA11_83_20000010115220280030000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_83_20000010115220280030000000000_metadata.csv,syn25126462,18852,827737bc2d4bc318aa53ed0caa84c414
mxif_level_2/AFsubtracted/metadata/HTA11_866_20000010115220260010000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_866_20000010115220260010000000000_metadata.csv,syn25126438,17707,e2969eb916b49506bfc1e49d96400f27
mxif_level_2/AFsubtracted/metadata/HTA11_866_20000010115220260020000000000_metadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/mxif_level_2/AFsubtracted/metadata/HTA11_866_20000010115220260020000000000_metadata.csv,syn25126435,17707,8956698a149f0f07600d09233a6d236c
imaging_channel_data/TMA01_Ph1_sec06_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/TMA01_Ph1_sec06_ChannelMetadata.txt,syn52287315,2117,834ac33a42d0489d0c483d468deaf1ac
imaging_channel_data/TMA01_Ph1_sec12_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/TMA01_Ph1_sec12_ChannelMetadata.txt,syn52287314,2117,fa6d15ea18e556ce4bff6d2ce6d4278f
imaging_channel_data/TMA01_Ph3_27.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/TMA01_Ph3_27.txt,syn51526282,436,f12f5c643436d403c00075486f30c835
imaging_channel_data/HTA9_15_388801_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/HTA9_15_388801_ChannelMetadata.txt,syn51325432,2219,cfb2bb400d8bb866ede599f0ca88ddcd
imaging_channel_data/HTA9_15_388809_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/HTA9_15_388809_ChannelMetadata.txt,syn51325431,2272,eef427bb1493d9846dc74bb1089b53fc
imaging_channel_data/HTA9_9_344272_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/HTA9_9_344272_ChannelMetadata.txt,syn53254478,1110,3c10858dec89c4e8dea999e7bce027fe
imaging_channel_data/HTA9_12_348127_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/HTA9_12_348127_ChannelMetadata.txt,syn53254475,1110,a29ecf378d57bf0a9c3eb252641b47a0
imaging_channel_data/HTA9_9_357625_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/HTA9_9_357625_ChannelMetadata.txt,syn53254480,1110,b6c68e796c35b563fa998b7b840e921d
imaging_channel_data/HTA9_13_357633_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/HTA9_13_357633_ChannelMetadata.txt,syn53254476,1110,dd7cf8c7b0bab4033352f20eb19df814
imaging_channel_data/HTA9_12_357643_ChannelMetadata.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/HTA9_12_357643_ChannelMetadata.txt,syn53254477,1110,feceda45ecae3fba5a425843519ac5dc
imaging_level_2/HTA13_1_768453_ChannelMetadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tnp-sardana/imaging_level_2/HTA13_1_768453_ChannelMetadata.csv,syn52288397,2069,21045a90c5df85eb56f9a222d6006bdf
imaging_level_2/HTA13_1_768457_ChannelMetadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tnp-sardana/imaging_level_2/HTA13_1_768457_ChannelMetadata.csv,syn52288398,2069,0240284e8a35daeeba4f84938feaec63
imaging_level_2/HTA13_1_768487_ChannelMetadata.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tnp-sardana/imaging_level_2/HTA13_1_768487_ChannelMetadata.csv,syn52288399,2069,df72652447f71455b58e0ffd7f511d33
codex_auxiliary_files/codex_channel_descriptions/Imaging_Level_2_Channels_Description_4ChannelData_HTAPP.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_auxiliary_files/codex_channel_descriptions/Imaging_Level_2_Channels_Description_4ChannelData_HTAPP.csv,syn25841138,29059,545e8c2b4eadbf7e4cdea93afb915136
codex_auxiliary_files/codex_channel_descriptions/Imaging_Level_2_Channels_Description_3ChannelData_HTAPP.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/codex_auxiliary_files/codex_channel_descriptions/Imaging_Level_2_Channels_Description_3ChannelData_HTAPP.csv,syn25841139,29263,d306eb36d7105029b7835a2d744866d3
CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_20230420.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_20230420.csv,syn53271282,766,82d12f4d05c4d07314d7ffaf8b21845e
CODEX_Imaging_level_2_BRCA23/HT110B1-S1H4_20221216.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT110B1-S1H4_20221216.csv,syn53271289,643,10247040a2ab142c6ce1910225a29022
CODEX_Imaging_level_2_BRCA23/HT171B1-S1H9A1-4_left_20230512.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT171B1-S1H9A1-4_left_20230512.csv,syn53271286,817,8cab6bfb5753663c397d2ac196971494
CODEX_Imaging_level_2_BRCA23/HT171B1-S1H9A1-4_right_20230512.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT171B1-S1H9A1-4_right_20230512.csv,syn53271244,817,8cab6bfb5753663c397d2ac196971494
CODEX_Imaging_level_2_BRCA23/HT171B1-S1H9A1-A4_left_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT171B1-S1H9A1-A4_left_20230526.csv,syn53271267,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT171B1-S1H9A1-A4_right_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT171B1-S1H9A1-A4_right_20230526.csv,syn53271269,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT206B1-H1_20220625.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT206B1-H1_20220625.csv,syn53271249,661,9b0e6fa14075adab187fb199a5743f66
CODEX_Imaging_level_2_BRCA23/HT206B1-S1H2L4_20221028.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT206B1-S1H2L4_20221028.csv,syn53271260,495,170eb95c2b9e63b159f16ed03815de03
CODEX_Imaging_level_2_BRCA23/HT206B1-S1H5_left_20230701.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT206B1-S1H5_left_20230701.csv,syn53271264,912,bd940309f07f1859404c3de08fc604eb
CODEX_Imaging_level_2_BRCA23/HT206B1-S1H5_right_20230701.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT206B1-S1H5_right_20230701.csv,syn53271265,912,bd940309f07f1859404c3de08fc604eb
CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4_20221216.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4_20221216.csv,syn53282019,643,10247040a2ab142c6ce1910225a29022
CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_20230420.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_20230420.csv,syn53271246,766,82d12f4d05c4d07314d7ffaf8b21845e
CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_left_20230512.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_left_20230512.csv,syn53271279,817,8cab6bfb5753663c397d2ac196971494
CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_left_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_left_20230526.csv,syn53271259,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_right_20230512.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_right_20230512.csv,syn53271288,817,8cab6bfb5753663c397d2ac196971494
CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_right_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT243B1-S1H4A4_right_20230526.csv,syn53271285,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_left_20230512.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_left_20230512.csv,syn53271256,817,8cab6bfb5753663c397d2ac196971494
CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_left_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_left_20230526.csv,syn53271266,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_middle_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_middle_20230526.csv,syn53271254,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_right_20230512.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_right_20230512.csv,syn53271251,817,8cab6bfb5753663c397d2ac196971494
CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_right_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT271B1-S1H6A5_right_20230526.csv,syn53271270,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT297B1-S1H1_left_20230701.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT297B1-S1H1_left_20230701.csv,syn53271275,912,bd940309f07f1859404c3de08fc604eb
CODEX_Imaging_level_2_BRCA23/HT297B1-S1H1_right_20230701.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT297B1-S1H1_right_20230701.csv,syn53271281,912,bd940309f07f1859404c3de08fc604eb
CODEX_Imaging_level_2_BRCA23/HT305B1-S1H1_20221216.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT305B1-S1H1_20221216.csv,syn53271287,643,10247040a2ab142c6ce1910225a29022
CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_20230420.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_20230420.csv,syn53271272,766,82d12f4d05c4d07314d7ffaf8b21845e
CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_left_20230512.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_left_20230512.csv,syn53271274,817,8cab6bfb5753663c397d2ac196971494
CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_left_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_left_20230526.csv,syn53271245,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_right_20230512.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_right_20230512.csv,syn53271248,817,8cab6bfb5753663c397d2ac196971494
CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_right_20230526.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT308B1-S1H5A4_right_20230526.csv,syn53271283,839,152c1b2b48a7e0c97de235b6b0d8d981
CODEX_Imaging_level_2_BRCA23/HT323B1-A1_20220210.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT323B1-A1_20220210.csv,syn53271273,743,7ddedaee5def49458c3eb2b6a6c25c54
CODEX_Imaging_level_2_BRCA23/HT323B1-H1_20220804.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT323B1-H1_20220804.csv,syn53271280,617,e78357f6dfcd4abd5147d605376c7238
CODEX_Imaging_level_2_BRCA23/HT323B1-H1A4_20220210.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT323B1-H1A4_20220210.csv,syn53271278,743,7ddedaee5def49458c3eb2b6a6c25c54
CODEX_Imaging_level_2_BRCA23/HT323B1-H3_20220211.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT323B1-H3_20220211.csv,syn53271258,743,7ddedaee5def49458c3eb2b6a6c25c54
CODEX_Imaging_level_2_BRCA23/HT339B1-H1A1_20220302.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT339B1-H1A1_20220302.csv,syn53271252,780,4205336dc0ee7ca67ab7bff62484f385
CODEX_Imaging_level_2_BRCA23/HT339B1-H2A1_20220302.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT339B1-H2A1_20220302.csv,syn53271276,780,4205336dc0ee7ca67ab7bff62484f385
CODEX_Imaging_level_2_BRCA23/HT339B2-H2_left_20230701.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT339B2-H2_left_20230701.csv,syn53271268,912,bd940309f07f1859404c3de08fc604eb
CODEX_Imaging_level_2_BRCA23/HT339B2-H2_right_20230701.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT339B2-H2_right_20230701.csv,syn53271271,912,bd940309f07f1859404c3de08fc604eb
CODEX_Imaging_level_2_BRCA23/HT365B1_S1H1_20230221.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT365B1_S1H1_20230221.csv,syn53271261,574,674ebda5e8231ca20d479f595ad0f7ab
CODEX_Imaging_level_2_BRCA23/HT397B1-H2A2_20220505.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT397B1-H2A2_20220505.csv,syn53271277,830,350d4098ee8ee3346e646d0a12dbdf08
CODEX_Imaging_level_2_BRCA23/HT397B1-H3A1_20220429.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT397B1-H3A1_20220429.csv,syn53271262,830,350d4098ee8ee3346e646d0a12dbdf08
CODEX_Imaging_level_2_BRCA23/HT397B1-S1H3A1-U2_20230315.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT397B1-S1H3A1-U2_20230315.csv,syn53271284,635,b1986d159a73bfcf37a4883447e3b0f5
CODEX_Imaging_level_2_BRCA23/HT397B1-S1H3A1-U22_20230316.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT397B1-S1H3A1-U22_20230316.csv,syn53271253,635,b1986d159a73bfcf37a4883447e3b0f5
CODEX_Imaging_level_2_BRCA23/HT397B1-S1H3A1-U22_20230413.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT397B1-S1H3A1-U22_20230413.csv,syn53271250,680,c89daa07d7a76c8de474d72ca991a156
CODEX_Imaging_level_2_BRCA23/HT397B1-S1H3A1-U31_20230407.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT397B1-S1H3A1-U31_20230407.csv,syn53271263,631,7a3dc9e26d17638e51429d1e06f71c6c
CODEX_Imaging_level_2_BRCA23/HT480B1-S1H2_20220915.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT480B1-S1H2_20220915.csv,syn53271247,660,1bec9bce48204106392410fc70f4d824
CODEX_Imaging_level_2_BRCA23/HT480B1-S1H2_20220917.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT480B1-S1H2_20220917.csv,syn53282018,660,1bec9bce48204106392410fc70f4d824
CODEX_Imaging_level_2_BRCA23/HT565B1-H2_20230427.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT565B1-H2_20230427.csv,syn53271255,833,2463f29d8ffa4134b5c5393182d829be
CODEX_Imaging_level_2_BRCA23/HT565B1-S1H2_left_20230701.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT565B1-S1H2_left_20230701.csv,syn53282020,912,bd940309f07f1859404c3de08fc604eb
CODEX_Imaging_level_2_BRCA23/HT565B1-S1H2_right_20230701.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2_BRCA23/HT565B1-S1H2_right_20230701.csv,syn53271257,912,bd940309f07f1859404c3de08fc604eb
CODEX_Imaging_level_2-spatial_clone/C3L-00970-13u2__20231220.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/C3L-00970-13u2__20231220.csv,syn61518070,679,5094cab585d12df23121d60b28fd4e2e
CODEX_Imaging_level_2-spatial_clone/C3L-01287-11Us1__20231219.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/C3L-01287-11Us1__20231219.csv,syn61518075,687,e18c190776c89db2c10a1956473b0b68
CODEX_Imaging_level_2-spatial_clone/HT323B1-S1H3A4__20211008.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/HT323B1-S1H3A4__20211008.csv,syn61518066,477,2450ed0c77f0bfc0b9a6ce4d3300c95f
CODEX_Imaging_level_2-spatial_clone/HT339B2-H1__20230427.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/HT339B2-H1__20230427.csv,syn61518068,847,67cb5fced46ea97fd4d54231bbbff0e7
CODEX_Imaging_level_2-spatial_clone/HT413C1-K2__20230427.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/HT413C1-K2__20230427.csv,syn61518073,847,67cb5fced46ea97fd4d54231bbbff0e7
CODEX_Imaging_level_2-spatial_clone/HT488C1-Th1K1Fp1-U14__20230419.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/HT488C1-Th1K1Fp1-U14__20230419.csv,syn61518069,461,3fcdd0f3c459377fdc7e4f474aa9feca
CODEX_Imaging_level_2-spatial_clone/HT488C1-Th1K1Fp1__20230413.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/HT488C1-Th1K1Fp1__20230413.csv,syn61518072,495,7524cdc9025b938d1ead506bc66941a9
CODEX_Imaging_level_2-spatial_clone/HT565B1-H2__20230427.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/HT565B1-H2__20230427.csv,syn61518067,847,67cb5fced46ea97fd4d54231bbbff0e7
CODEX_Imaging_level_2-spatial_clone/S15_1909_C2_Section3__20230308.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/S15_1909_C2_Section3__20230308.csv,syn61518074,498,b480574cd37058070a68994efaaff3cc
CODEX_Imaging_level_2-spatial_clone/mCRC_S16-32775_Met__20230826.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/mCRC_S16-32775_Met__20230826.csv,syn61518076,592,57cc1e29f9b497ba4acc67cdc3baa4c5
CODEX_Imaging_level_2-spatial_clone/mCRC_S16-38794_Met__20230823.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/mCRC_S16-38794_Met__20230823.csv,syn61518071,611,cdaf0b8d5e08b1c53cb5812032e39b11
CODEX_Imaging_level_2-spatial_clone/mCRC_S16-38794_Primary__20230824.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-washu/CODEX_Imaging_level_2-spatial_clone/mCRC_S16-38794_Primary__20230824.csv,syn61518077,609,662cdd684a48fa568d95b047c0f9d785
